144, 144, 1706, 5,0,0:0:0:0:
160, 144, 1706, 5,0,0:0:0:0:
176, 144, 1706, 5,0,0:0:0:0:
192, 144, 1706, 5,0,0:0:0:0:
288, 144, 1706, 5,0,0:0:0:0:
448, 144, 1706, 5,0,0:0:0:0:
224, 160, 1706, 5,0,0:0:0:0:
256, 160, 1706, 5,0,0:0:0:0:
368, 160, 1706, 5,0,0:0:0:0:
432, 160, 1706, 5,0,0:0:0:0:
0, 176, 1706, 5,0,0:0:0:0:
16, 176, 1706, 5,0,0:0:0:0:
32, 176, 1706, 5,0,0:0:0:0:
48, 176, 1706, 5,0,0:0:0:0:
64, 176, 1706, 5,0,0:0:0:0:
80, 176, 1706, 5,0,0:0:0:0:
96, 176, 1706, 5,0,0:0:0:0:
112, 176, 1706, 5,0,0:0:0:0:
128, 176, 1706, 5,0,0:0:0:0:
144, 176, 1706, 5,0,0:0:0:0:
160, 176, 1706, 5,0,0:0:0:0:
176, 176, 1706, 5,0,0:0:0:0:
192, 176, 1706, 5,0,0:0:0:0:
256, 176, 1706, 5,0,0:0:0:0:
288, 176, 1706, 5,0,0:0:0:0:
320, 176, 1706, 5,0,0:0:0:0:
336, 176, 1706, 5,0,0:0:0:0:
352, 176, 1706, 5,0,0:0:0:0:
368, 176, 1706, 5,0,0:0:0:0:
384, 176, 1706, 5,0,0:0:0:0:
496, 176, 1706, 5,0,0:0:0:0:
304, 192, 1706, 5,0,0:0:0:0:
320, 192, 1706, 5,0,0:0:0:0:
336, 192, 1706, 5,0,0:0:0:0:
400, 192, 1706, 5,0,0:0:0:0:
512, 192, 1706, 5,0,0:0:0:0:
0, 208, 1706, 5,0,0:0:0:0:
16, 208, 1706, 5,0,0:0:0:0:
32, 208, 1706, 5,0,0:0:0:0:
48, 208, 1706, 5,0,0:0:0:0:
64, 208, 1706, 5,0,0:0:0:0:
80, 208, 1706, 5,0,0:0:0:0:
96, 208, 1706, 5,0,0:0:0:0:
112, 208, 1706, 5,0,0:0:0:0:
128, 208, 1706, 5,0,0:0:0:0:
144, 208, 1706, 5,0,0:0:0:0:
160, 208, 1706, 5,0,0:0:0:0:
176, 208, 1706, 5,0,0:0:0:0:
192, 208, 1706, 5,0,0:0:0:0:
256, 208, 1706, 5,0,0:0:0:0:
288, 208, 1706, 5,0,0:0:0:0:
320, 208, 1706, 5,0,0:0:0:0:
336, 208, 1706, 5,0,0:0:0:0:
352, 208, 1706, 5,0,0:0:0:0:
368, 208, 1706, 5,0,0:0:0:0:
384, 208, 1706, 5,0,0:0:0:0:
496, 208, 1706, 5,0,0:0:0:0:
224, 224, 1706, 5,0,0:0:0:0:
256, 224, 1706, 5,0,0:0:0:0:
368, 224, 1706, 5,0,0:0:0:0:
432, 224, 1706, 5,0,0:0:0:0:
0, 240, 1706, 5,0,0:0:0:0:
16, 240, 1706, 5,0,0:0:0:0:
32, 240, 1706, 5,0,0:0:0:0:
48, 240, 1706, 5,0,0:0:0:0:
64, 240, 1706, 5,0,0:0:0:0:
80, 240, 1706, 5,0,0:0:0:0:
96, 240, 1706, 5,0,0:0:0:0:
112, 240, 1706, 5,0,0:0:0:0:
128, 240, 1706, 5,0,0:0:0:0:
144, 240, 1706, 5,0,0:0:0:0:
160, 240, 1706, 5,0,0:0:0:0:
176, 240, 1706, 5,0,0:0:0:0:
192, 240, 1706, 5,0,0:0:0:0:
288, 240, 1706, 5,0,0:0:0:0:
448, 240, 1706, 5,0,0:0:0:0:
272, 256, 1706, 5,0,0:0:0:0:
0, 272, 1706, 5,0,0:0:0:0:
16, 272, 1706, 5,0,0:0:0:0:
32, 272, 1706, 5,0,0:0:0:0:
48, 272, 1706, 5,0,0:0:0:0:
64, 272, 1706, 5,0,0:0:0:0:
80, 272, 1706, 5,0,0:0:0:0:
96, 272, 1706, 5,0,0:0:0:0:
112, 272, 1706, 5,0,0:0:0:0:
128, 272, 1706, 5,0,0:0:0:0:
144, 272, 1706, 5,0,0:0:0:0:
160, 272, 1706, 5,0,0:0:0:0:
176, 272, 1706, 5,0,0:0:0:0:
192, 272, 1706, 5,0,0:0:0:0:
256, 272, 1706, 5,0,0:0:0:0:
272, 272, 1706, 5,0,0:0:0:0:
288, 272, 1706, 5,0,0:0:0:0:
304, 272, 1706, 5,0,0:0:0:0:
320, 272, 1706, 5,0,0:0:0:0:
496, 272, 1706, 5,0,0:0:0:0:
512, 272, 1706, 5,0,0:0:0:0:
224, 288, 1706, 5,0,0:0:0:0:
240, 288, 1706, 5,0,0:0:0:0:
448, 288, 1706, 5,0,0:0:0:0:
464, 288, 1706, 5,0,0:0:0:0:
496, 288, 1706, 5,0,0:0:0:0:
512, 288, 1706, 5,0,0:0:0:0:
0, 304, 1706, 5,0,0:0:0:0:
16, 304, 1706, 5,0,0:0:0:0:
32, 304, 1706, 5,0,0:0:0:0:
48, 304, 1706, 5,0,0:0:0:0:
64, 304, 1706, 5,0,0:0:0:0:
80, 304, 1706, 5,0,0:0:0:0:
96, 304, 1706, 5,0,0:0:0:0:
112, 304, 1706, 5,0,0:0:0:0:
128, 304, 1706, 5,0,0:0:0:0:
144, 304, 1706, 5,0,0:0:0:0:
160, 304, 1706, 5,0,0:0:0:0:
176, 304, 1706, 5,0,0:0:0:0:
192, 304, 1706, 5,0,0:0:0:0:
240, 304, 1706, 5,0,0:0:0:0:
256, 304, 1706, 5,0,0:0:0:0:
272, 304, 1706, 5,0,0:0:0:0:
320, 304, 1706, 5,0,0:0:0:0:
336, 304, 1706, 5,0,0:0:0:0:
352, 304, 1706, 5,0,0:0:0:0:
416, 304, 1706, 5,0,0:0:0:0:
432, 304, 1706, 5,0,0:0:0:0:
304, 320, 1706, 5,0,0:0:0:0:
320, 320, 1706, 5,0,0:0:0:0:
384, 320, 1706, 5,0,0:0:0:0:
416, 320, 1706, 5,0,0:0:0:0:
432, 320, 1706, 5,0,0:0:0:0:
0, 336, 1706, 5,0,0:0:0:0:
16, 336, 1706, 5,0,0:0:0:0:
32, 336, 1706, 5,0,0:0:0:0:
48, 336, 1706, 5,0,0:0:0:0:
64, 336, 1706, 5,0,0:0:0:0:
80, 336, 1706, 5,0,0:0:0:0:
96, 336, 1706, 5,0,0:0:0:0:
112, 336, 1706, 5,0,0:0:0:0:
128, 336, 1706, 5,0,0:0:0:0:
144, 336, 1706, 5,0,0:0:0:0:
160, 336, 1706, 5,0,0:0:0:0:
176, 336, 1706, 5,0,0:0:0:0:
192, 336, 1706, 5,0,0:0:0:0:
240, 336, 1706, 5,0,0:0:0:0:
256, 336, 1706, 5,0,0:0:0:0:
272, 336, 1706, 5,0,0:0:0:0:
336, 336, 1706, 5,0,0:0:0:0:
352, 336, 1706, 5,0,0:0:0:0:
448, 336, 1706, 5,0,0:0:0:0:
464, 336, 1706, 5,0,0:0:0:0:
224, 352, 1706, 5,0,0:0:0:0:
240, 352, 1706, 5,0,0:0:0:0:
496, 352, 1706, 5,0,0:0:0:0:
512, 352, 1706, 5,0,0:0:0:0:
0, 368, 1706, 5,0,0:0:0:0:
16, 368, 1706, 5,0,0:0:0:0:
32, 368, 1706, 5,0,0:0:0:0:
48, 368, 1706, 5,0,0:0:0:0:
64, 368, 1706, 5,0,0:0:0:0:
80, 368, 1706, 5,0,0:0:0:0:
96, 368, 1706, 5,0,0:0:0:0:
112, 368, 1706, 5,0,0:0:0:0:
128, 368, 1706, 5,0,0:0:0:0:
144, 368, 1706, 5,0,0:0:0:0:
160, 368, 1706, 5,0,0:0:0:0:
176, 368, 1706, 5,0,0:0:0:0:
192, 368, 1706, 5,0,0:0:0:0:
240, 368, 1706, 5,0,0:0:0:0:
256, 368, 1706, 5,0,0:0:0:0:
272, 368, 1706, 5,0,0:0:0:0:
336, 368, 1706, 5,0,0:0:0:0:
352, 368, 1706, 5,0,0:0:0:0:
416, 368, 1706, 5,0,0:0:0:0:
432, 368, 1706, 5,0,0:0:0:0:
448, 368, 1706, 5,0,0:0:0:0:
464, 368, 1706, 5,0,0:0:0:0:
512, 368, 1706, 5,0,0:0:0:0:
304, 384, 1706, 5,0,0:0:0:0:
320, 384, 1706, 5,0,0:0:0:0:
384, 384, 1706, 5,0,0:0:0:0:
400, 384, 1706, 5,0,0:0:0:0:
288, 0, 2135, 5,0,0:0:0:0:
304, 0, 2135, 5,0,0:0:0:0:
368, 0, 2135, 5,0,0:0:0:0:
384, 0, 2135, 5,0,0:0:0:0:
0, 16, 2135, 5,0,0:0:0:0:
16, 16, 2135, 5,0,0:0:0:0:
32, 16, 2135, 5,0,0:0:0:0:
48, 16, 2135, 5,0,0:0:0:0:
64, 16, 2135, 5,0,0:0:0:0:
80, 16, 2135, 5,0,0:0:0:0:
96, 16, 2135, 5,0,0:0:0:0:
112, 16, 2135, 5,0,0:0:0:0:
128, 16, 2135, 5,0,0:0:0:0:
144, 16, 2135, 5,0,0:0:0:0:
160, 16, 2135, 5,0,0:0:0:0:
176, 16, 2135, 5,0,0:0:0:0:
224, 16, 2135, 5,0,0:0:0:0:
240, 16, 2135, 5,0,0:0:0:0:
256, 16, 2135, 5,0,0:0:0:0:
320, 16, 2135, 5,0,0:0:0:0:
336, 16, 2135, 5,0,0:0:0:0:
400, 16, 2135, 5,0,0:0:0:0:
416, 16, 2135, 5,0,0:0:0:0:
432, 16, 2135, 5,0,0:0:0:0:
448, 16, 2135, 5,0,0:0:0:0:
496, 16, 2135, 5,0,0:0:0:0:
512, 16, 2135, 5,0,0:0:0:0:
208, 32, 2135, 5,0,0:0:0:0:
224, 32, 2135, 5,0,0:0:0:0:
480, 32, 2135, 5,0,0:0:0:0:
496, 32, 2135, 5,0,0:0:0:0:
0, 48, 2135, 5,0,0:0:0:0:
16, 48, 2135, 5,0,0:0:0:0:
32, 48, 2135, 5,0,0:0:0:0:
48, 48, 2135, 5,0,0:0:0:0:
64, 48, 2135, 5,0,0:0:0:0:
80, 48, 2135, 5,0,0:0:0:0:
96, 48, 2135, 5,0,0:0:0:0:
112, 48, 2135, 5,0,0:0:0:0:
128, 48, 2135, 5,0,0:0:0:0:
144, 48, 2135, 5,0,0:0:0:0:
160, 48, 2135, 5,0,0:0:0:0:
176, 48, 2135, 5,0,0:0:0:0:
224, 48, 2135, 5,0,0:0:0:0:
240, 48, 2135, 5,0,0:0:0:0:
256, 48, 2135, 5,0,0:0:0:0:
320, 48, 2135, 5,0,0:0:0:0:
336, 48, 2135, 5,0,0:0:0:0:
432, 48, 2135, 5,0,0:0:0:0:
448, 48, 2135, 5,0,0:0:0:0:
512, 48, 2135, 5,0,0:0:0:0:
288, 64, 2135, 5,0,0:0:0:0:
304, 64, 2135, 5,0,0:0:0:0:
368, 64, 2135, 5,0,0:0:0:0:
400, 64, 2135, 5,0,0:0:0:0:
416, 64, 2135, 5,0,0:0:0:0:
0, 80, 2135, 5,0,0:0:0:0:
16, 80, 2135, 5,0,0:0:0:0:
32, 80, 2135, 5,0,0:0:0:0:
48, 80, 2135, 5,0,0:0:0:0:
64, 80, 2135, 5,0,0:0:0:0:
80, 80, 2135, 5,0,0:0:0:0:
96, 80, 2135, 5,0,0:0:0:0:
112, 80, 2135, 5,0,0:0:0:0:
128, 80, 2135, 5,0,0:0:0:0:
144, 80, 2135, 5,0,0:0:0:0:
160, 80, 2135, 5,0,0:0:0:0:
176, 80, 2135, 5,0,0:0:0:0:
224, 80, 2135, 5,0,0:0:0:0:
240, 80, 2135, 5,0,0:0:0:0:
256, 80, 2135, 5,0,0:0:0:0:
304, 80, 2135, 5,0,0:0:0:0:
320, 80, 2135, 5,0,0:0:0:0:
336, 80, 2135, 5,0,0:0:0:0:
400, 80, 2135, 5,0,0:0:0:0:
416, 80, 2135, 5,0,0:0:0:0:
512, 80, 2135, 5,0,0:0:0:0:
208, 96, 2135, 5,0,0:0:0:0:
224, 96, 2135, 5,0,0:0:0:0:
432, 96, 2135, 5,0,0:0:0:0:
448, 96, 2135, 5,0,0:0:0:0:
480, 96, 2135, 5,0,0:0:0:0:
496, 96, 2135, 5,0,0:0:0:0:
0, 112, 2135, 5,0,0:0:0:0:
16, 112, 2135, 5,0,0:0:0:0:
32, 112, 2135, 5,0,0:0:0:0:
48, 112, 2135, 5,0,0:0:0:0:
64, 112, 2135, 5,0,0:0:0:0:
80, 112, 2135, 5,0,0:0:0:0:
96, 112, 2135, 5,0,0:0:0:0:
112, 112, 2135, 5,0,0:0:0:0:
128, 112, 2135, 5,0,0:0:0:0:
144, 112, 2135, 5,0,0:0:0:0:
160, 112, 2135, 5,0,0:0:0:0:
176, 112, 2135, 5,0,0:0:0:0:
240, 112, 2135, 5,0,0:0:0:0:
256, 112, 2135, 5,0,0:0:0:0:
272, 112, 2135, 5,0,0:0:0:0:
288, 112, 2135, 5,0,0:0:0:0:
304, 112, 2135, 5,0,0:0:0:0:
480, 112, 2135, 5,0,0:0:0:0:
496, 112, 2135, 5,0,0:0:0:0:
256, 128, 2135, 5,0,0:0:0:0:
512, 128, 2135, 5,0,0:0:0:0:
0, 144, 2135, 5,0,0:0:0:0:
16, 144, 2135, 5,0,0:0:0:0:
32, 144, 2135, 5,0,0:0:0:0:
48, 144, 2135, 5,0,0:0:0:0:
64, 144, 2135, 5,0,0:0:0:0:
80, 144, 2135, 5,0,0:0:0:0:
96, 144, 2135, 5,0,0:0:0:0:
112, 144, 2135, 5,0,0:0:0:0:
128, 144, 2135, 5,0,0:0:0:0:
144, 144, 2135, 5,0,0:0:0:0:
160, 144, 2135, 5,0,0:0:0:0:
176, 144, 2135, 5,0,0:0:0:0:
272, 144, 2135, 5,0,0:0:0:0:
208, 160, 2135, 5,0,0:0:0:0:
240, 160, 2135, 5,0,0:0:0:0:
304, 160, 2135, 5,0,0:0:0:0:
336, 160, 2135, 5,0,0:0:0:0:
368, 160, 2135, 5,0,0:0:0:0:
384, 160, 2135, 5,0,0:0:0:0:
0, 176, 2135, 5,0,0:0:0:0:
16, 176, 2135, 5,0,0:0:0:0:
32, 176, 2135, 5,0,0:0:0:0:
48, 176, 2135, 5,0,0:0:0:0:
64, 176, 2135, 5,0,0:0:0:0:
80, 176, 2135, 5,0,0:0:0:0:
96, 176, 2135, 5,0,0:0:0:0:
112, 176, 2135, 5,0,0:0:0:0:
128, 176, 2135, 5,0,0:0:0:0:
144, 176, 2135, 5,0,0:0:0:0:
160, 176, 2135, 5,0,0:0:0:0:
176, 176, 2135, 5,0,0:0:0:0:
240, 176, 2135, 5,0,0:0:0:0:
272, 176, 2135, 5,0,0:0:0:0:
368, 176, 2135, 5,0,0:0:0:0:
384, 176, 2135, 5,0,0:0:0:0:
288, 192, 2135, 5,0,0:0:0:0:
400, 192, 2135, 5,0,0:0:0:0:
496, 192, 2135, 5,0,0:0:0:0:
512, 192, 2135, 5,0,0:0:0:0:
0, 208, 2135, 5,0,0:0:0:0:
16, 208, 2135, 5,0,0:0:0:0:
32, 208, 2135, 5,0,0:0:0:0:
48, 208, 2135, 5,0,0:0:0:0:
64, 208, 2135, 5,0,0:0:0:0:
80, 208, 2135, 5,0,0:0:0:0:
96, 208, 2135, 5,0,0:0:0:0:
112, 208, 2135, 5,0,0:0:0:0:
128, 208, 2135, 5,0,0:0:0:0:
144, 208, 2135, 5,0,0:0:0:0:
160, 208, 2135, 5,0,0:0:0:0:
176, 208, 2135, 5,0,0:0:0:0:
240, 208, 2135, 5,0,0:0:0:0:
272, 208, 2135, 5,0,0:0:0:0:
368, 208, 2135, 5,0,0:0:0:0:
384, 208, 2135, 5,0,0:0:0:0:
208, 224, 2135, 5,0,0:0:0:0:
240, 224, 2135, 5,0,0:0:0:0:
304, 224, 2135, 5,0,0:0:0:0:
336, 224, 2135, 5,0,0:0:0:0:
368, 224, 2135, 5,0,0:0:0:0:
384, 224, 2135, 5,0,0:0:0:0:
0, 240, 2135, 5,0,0:0:0:0:
16, 240, 2135, 5,0,0:0:0:0:
32, 240, 2135, 5,0,0:0:0:0:
48, 240, 2135, 5,0,0:0:0:0:
64, 240, 2135, 5,0,0:0:0:0:
80, 240, 2135, 5,0,0:0:0:0:
96, 240, 2135, 5,0,0:0:0:0:
112, 240, 2135, 5,0,0:0:0:0:
128, 240, 2135, 5,0,0:0:0:0:
144, 240, 2135, 5,0,0:0:0:0:
160, 240, 2135, 5,0,0:0:0:0:
176, 240, 2135, 5,0,0:0:0:0:
272, 240, 2135, 5,0,0:0:0:0:
256, 256, 2135, 5,0,0:0:0:0:
512, 256, 2135, 5,0,0:0:0:0:
0, 272, 2135, 5,0,0:0:0:0:
16, 272, 2135, 5,0,0:0:0:0:
32, 272, 2135, 5,0,0:0:0:0:
48, 272, 2135, 5,0,0:0:0:0:
64, 272, 2135, 5,0,0:0:0:0:
80, 272, 2135, 5,0,0:0:0:0:
96, 272, 2135, 5,0,0:0:0:0:
112, 272, 2135, 5,0,0:0:0:0:
128, 272, 2135, 5,0,0:0:0:0:
144, 272, 2135, 5,0,0:0:0:0:
160, 272, 2135, 5,0,0:0:0:0:
176, 272, 2135, 5,0,0:0:0:0:
240, 272, 2135, 5,0,0:0:0:0:
256, 272, 2135, 5,0,0:0:0:0:
272, 272, 2135, 5,0,0:0:0:0:
288, 272, 2135, 5,0,0:0:0:0:
304, 272, 2135, 5,0,0:0:0:0:
480, 272, 2135, 5,0,0:0:0:0:
496, 272, 2135, 5,0,0:0:0:0:
208, 288, 2135, 5,0,0:0:0:0:
224, 288, 2135, 5,0,0:0:0:0:
432, 288, 2135, 5,0,0:0:0:0:
448, 288, 2135, 5,0,0:0:0:0:
480, 288, 2135, 5,0,0:0:0:0:
496, 288, 2135, 5,0,0:0:0:0:
0, 304, 2135, 5,0,0:0:0:0:
16, 304, 2135, 5,0,0:0:0:0:
32, 304, 2135, 5,0,0:0:0:0:
48, 304, 2135, 5,0,0:0:0:0:
64, 304, 2135, 5,0,0:0:0:0:
80, 304, 2135, 5,0,0:0:0:0:
96, 304, 2135, 5,0,0:0:0:0:
112, 304, 2135, 5,0,0:0:0:0:
128, 304, 2135, 5,0,0:0:0:0:
144, 304, 2135, 5,0,0:0:0:0:
160, 304, 2135, 5,0,0:0:0:0:
176, 304, 2135, 5,0,0:0:0:0:
224, 304, 2135, 5,0,0:0:0:0:
240, 304, 2135, 5,0,0:0:0:0:
256, 304, 2135, 5,0,0:0:0:0:
304, 304, 2135, 5,0,0:0:0:0:
320, 304, 2135, 5,0,0:0:0:0:
336, 304, 2135, 5,0,0:0:0:0:
400, 304, 2135, 5,0,0:0:0:0:
416, 304, 2135, 5,0,0:0:0:0:
512, 304, 2135, 5,0,0:0:0:0:
288, 320, 2135, 5,0,0:0:0:0:
304, 320, 2135, 5,0,0:0:0:0:
368, 320, 2135, 5,0,0:0:0:0:
400, 320, 2135, 5,0,0:0:0:0:
416, 320, 2135, 5,0,0:0:0:0:
0, 336, 2135, 5,0,0:0:0:0:
16, 336, 2135, 5,0,0:0:0:0:
32, 336, 2135, 5,0,0:0:0:0:
48, 336, 2135, 5,0,0:0:0:0:
64, 336, 2135, 5,0,0:0:0:0:
80, 336, 2135, 5,0,0:0:0:0:
96, 336, 2135, 5,0,0:0:0:0:
112, 336, 2135, 5,0,0:0:0:0:
128, 336, 2135, 5,0,0:0:0:0:
144, 336, 2135, 5,0,0:0:0:0:
160, 336, 2135, 5,0,0:0:0:0:
176, 336, 2135, 5,0,0:0:0:0:
224, 336, 2135, 5,0,0:0:0:0:
240, 336, 2135, 5,0,0:0:0:0:
256, 336, 2135, 5,0,0:0:0:0:
320, 336, 2135, 5,0,0:0:0:0:
336, 336, 2135, 5,0,0:0:0:0:
432, 336, 2135, 5,0,0:0:0:0:
448, 336, 2135, 5,0,0:0:0:0:
512, 336, 2135, 5,0,0:0:0:0:
208, 352, 2135, 5,0,0:0:0:0:
224, 352, 2135, 5,0,0:0:0:0:
480, 352, 2135, 5,0,0:0:0:0:
496, 352, 2135, 5,0,0:0:0:0:
0, 368, 2135, 5,0,0:0:0:0:
16, 368, 2135, 5,0,0:0:0:0:
32, 368, 2135, 5,0,0:0:0:0:
48, 368, 2135, 5,0,0:0:0:0:
64, 368, 2135, 5,0,0:0:0:0:
80, 368, 2135, 5,0,0:0:0:0:
96, 368, 2135, 5,0,0:0:0:0:
112, 368, 2135, 5,0,0:0:0:0:
128, 368, 2135, 5,0,0:0:0:0:
144, 368, 2135, 5,0,0:0:0:0:
160, 368, 2135, 5,0,0:0:0:0:
176, 368, 2135, 5,0,0:0:0:0:
224, 368, 2135, 5,0,0:0:0:0:
240, 368, 2135, 5,0,0:0:0:0:
256, 368, 2135, 5,0,0:0:0:0:
320, 368, 2135, 5,0,0:0:0:0:
336, 368, 2135, 5,0,0:0:0:0:
400, 368, 2135, 5,0,0:0:0:0:
416, 368, 2135, 5,0,0:0:0:0:
432, 368, 2135, 5,0,0:0:0:0:
448, 368, 2135, 5,0,0:0:0:0:
496, 368, 2135, 5,0,0:0:0:0:
512, 368, 2135, 5,0,0:0:0:0:
288, 384, 2135, 5,0,0:0:0:0:
304, 384, 2135, 5,0,0:0:0:0:
368, 384, 2135, 5,0,0:0:0:0:
384, 384, 2135, 5,0,0:0:0:0:
272, 0, 2563, 5,0,0:0:0:0:
288, 0, 2563, 5,0,0:0:0:0:
352, 0, 2563, 5,0,0:0:0:0:
368, 0, 2563, 5,0,0:0:0:0:
0, 16, 2563, 5,0,0:0:0:0:
16, 16, 2563, 5,0,0:0:0:0:
32, 16, 2563, 5,0,0:0:0:0:
48, 16, 2563, 5,0,0:0:0:0:
64, 16, 2563, 5,0,0:0:0:0:
80, 16, 2563, 5,0,0:0:0:0:
96, 16, 2563, 5,0,0:0:0:0:
112, 16, 2563, 5,0,0:0:0:0:
128, 16, 2563, 5,0,0:0:0:0:
144, 16, 2563, 5,0,0:0:0:0:
160, 16, 2563, 5,0,0:0:0:0:
208, 16, 2563, 5,0,0:0:0:0:
224, 16, 2563, 5,0,0:0:0:0:
240, 16, 2563, 5,0,0:0:0:0:
304, 16, 2563, 5,0,0:0:0:0:
320, 16, 2563, 5,0,0:0:0:0:
384, 16, 2563, 5,0,0:0:0:0:
400, 16, 2563, 5,0,0:0:0:0:
416, 16, 2563, 5,0,0:0:0:0:
432, 16, 2563, 5,0,0:0:0:0:
480, 16, 2563, 5,0,0:0:0:0:
496, 16, 2563, 5,0,0:0:0:0:
512, 16, 2563, 5,0,0:0:0:0:
192, 32, 2563, 5,0,0:0:0:0:
208, 32, 2563, 5,0,0:0:0:0:
464, 32, 2563, 5,0,0:0:0:0:
480, 32, 2563, 5,0,0:0:0:0:
0, 48, 2563, 5,0,0:0:0:0:
16, 48, 2563, 5,0,0:0:0:0:
